Población.Otros datos de población.Indicadores de población. Densidad de población. Unidad: Habitantes/km2. Fuente: Dirección General de Economía de la Comunidad de Madrid.;
Serie;;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Municipios;1415;Sevilla la Nueva;28.37;26.41;27.33;28.61;31.75;38.84;53.71;57.09;66.45;76.57;86.33;105.58;116.97;129.20;144.70;161.51;179.08;207.05;232.35;253.27;268.17;294.30;311.31;328.05;346.73;356.02;359.22;360.75;358.04;359.82;359.94;367.54;367.62;376.64;379.67;379.43;380.03;386.54;
Municipios;1436;Somosierra;5.59;5.29;5.25;5.25;5.25;5.25;5.29;5.20;5.29;5.10;5.15;4.85;4.56;4.66;4.56;4.80;5.49;5.44;5.98;5.69;5.69;5.59;5.39;5.44;5.14;4.85;4.51;4.02;3.77;3.58;3.77;3.77;3.92;4.21;4.26;4.26;4.31;4.16;
Municipios;1441;Soto del Real;37.62;39.70;40.25;42.92;47.34;51.62;62.25;63.89;68.22;75.12;82.45;92.41;101.11;112.73;123.77;135.42;147.31;154.75;165.21;176.27;182.06;184.47;189.54;191.99;196.78;198.44;197.85;198.76;197.90;197.29;197.92;200.82;202.85;205.30;209.54;211.74;214.84;219.39;
Municipios;1454;Talamanca de Jarama;25.08;24.34;24.47;24.77;25.53;25.84;27.92;28.30;29.77;31.02;32.66;33.86;34.42;35.74;36.65;39.26;42.01;44.70;47.64;51.45;53.22;58.20;62.74;68.25;76.01;80.76;82.52;83.38;84.84;87.54;89.61;92.78;96.73;100.16;104.18;106.83;109.48;113.55;
Municipios;1467;Tielmes;69.52;68.85;68.74;69.59;69.96;71.15;72.34;72.64;73.38;74.65;74.54;73.35;73.38;71.49;71.45;74.46;78.07;84.09;85.91;90.45;91.75;92.45;94.91;94.61;97.03;97.93;98.35;99.92;98.38;97.18;98.50;98.12;97.89;99.62;102.86;104.06;104.14;102.71;
Municipios;1473;Titulcia;84.04;85.15;86.36;87.47;86.77;86.57;88.08;87.27;88.08;89.49;91.72;92.73;97.17;97.07;94.95;94.34;93.84;92.83;94.44;95.76;92.32;96.97;105.56;117.37;116.27;116.77;118.93;121.99;124.36;121.70;124.06;125.64;128.60;129.49;132.25;134.81;133.04;134.71;
Municipios;1489;Torrejón de Ardoz;2561.10;2456.01;2504.85;2554.20;2611.50;2658.83;2522.64;2545.80;2616.13;2675.43;2706.26;2724.57;2797.12;2830.12;2888.37;2992.21;3099.88;3214.42;3274.23;3358.37;3439.08;3471.66;3572.24;3624.60;3656.72;3784.78;3869.44;3820.96;3917.20;3918.93;3920.38;3952.24;4005.22;4056.07;4101.67;4117.85;4184.62;4266.66;
Municipios;1505;Torrejón de Velasco;24.76;24.72;24.59;24.24;24.65;25.28;28.49;28.45;29.01;30.10;30.67;28.76;30.75;33.92;36.48;39.87;44.61;50.54;55.98;60.55;67.53;72.73;75.03;77.42;78.39;79.48;79.73;80.03;80.38;80.94;81.30;81.64;82.35;83.96;84.04;87.87;89.71;90.86;
Municipios;1492;Torrejón de la Calzada;96.56;115.00;114.78;114.00;123.44;134.78;169.67;177.67;212.56;243.56;285.11;357.67;400.89;430.33;467.56;495.78;538.56;571.33;580.44;611.67;651.78;683.67;719.78;744.56;769.68;813.60;854.63;863.21;862.76;880.82;910.93;938.46;956.74;989.07;1024.97;1063.21;1107.13;1137.12;
Municipios;1512;Torrelaguna;57.14;58.69;58.94;57.90;58.02;58.06;58.82;58.82;58.85;60.46;62.12;60.18;58.94;62.88;63.78;66.77;72.74;78.64;85.51;90.35;93.55;101.24;107.63;111.82;114.37;114.13;112.79;112.81;112.04;111.12;109.00;109.35;109.63;110.47;112.65;113.76;114.46;114.74;
Municipios;1527;Torrelodones;220.59;229.13;239.68;267.26;289.59;308.81;328.68;353.38;390.55;424.75;460.27;490.55;506.85;563.56;614.93;672.01;726.76;807.95;832.33;885.80;906.07;933.88;969.45;994.57;1020.16;1031.09;1046.13;1050.83;1053.41;1066.28;1066.56;1066.79;1077.54;1093.96;1102.49;1109.64;1140.08;1157.43;
Municipios;1533;Torremocha de Jarama;8.92;10.65;10.49;10.92;11.14;12.27;12.81;13.30;13.46;15.03;16.32;17.41;18.43;18.43;18.49;18.97;20.22;23.41;26.43;30.27;32.92;36.16;38.00;41.57;42.02;45.51;46.35;47.15;48.94;50.11;47.89;49.79;51.53;53.86;56.82;56.29;58.09;60.47;
Municipios;1548;Torres de la Alameda;58.97;59.77;60.32;60.43;61.05;63.63;67.42;71.55;77.01;81.76;86.23;89.61;94.32;94.32;99.45;103.68;111.21;121.62;126.94;134.70;145.18;157.10;170.64;177.53;182.10;183.14;182.33;182.17;183.10;181.67;179.17;180.47;178.97;179.40;180.65;177.74;177.38;177.86;
Municipios;9036;Tres Cantos;-;-;-;-;-;-;-;429.76;506.74;586.87;646.18;729.34;815.00;871.61;922.26;963.11;991.79;1021.16;1023.21;1031.53;1048.05;1053.00;1068.58;1080.63;1083.96;1081.80;1088.04;1103.69;1120.81;1140.91;1179.24;1213.01;1231.56;1257.17;1273.08;1283.61;1320.31;1352.85;
Municipios;1551;Valdaracete;11.85;11.62;11.56;11.20;11.17;11.26;10.53;10.61;10.51;10.73;10.76;10.11;9.95;9.95;9.60;9.39;9.56;9.36;9.66;9.63;9.39;9.24;10.65;10.76;10.74;10.63;10.42;10.48;10.12;10.01;10.04;10.07;9.80;9.54;9.48;9.62;10.02;10.07;
Municipios;1564;Valdeavero;24.89;26.12;26.12;26.17;25.69;25.80;26.97;26.44;26.17;27.50;29.04;29.57;29.41;30.59;31.76;33.83;36.12;38.62;40.43;42.87;47.87;52.77;62.23;66.76;70.42;72.61;75.33;79.77;78.75;77.47;75.12;77.42;80.62;82.97;84.94;89.16;90.76;94.71;
Municipios;1570;Valdelaguna;14.37;13.90;13.78;13.42;13.23;13.28;12.92;12.76;12.97;12.78;12.85;12.83;12.45;12.52;13.30;13.61;14.04;15.37;15.99;17.43;17.60;18.48;19.17;20.71;21.07;20.88;20.50;20.69;20.31;19.89;19.98;20.60;21.45;22.26;23.26;24.31;24.07;24.69;
Municipios;1586;Valdemanco;24.72;24.43;24.66;25.97;26.36;26.36;27.67;27.39;28.86;28.47;28.58;29.26;29.43;30.11;30.28;29.38;28.35;35.91;41.82;44.49;46.76;51.02;55.45;55.40;53.48;54.61;53.31;53.82;54.61;51.80;51.18;51.46;52.08;51.35;54.10;57.42;59.21;60.28;
Municipios;1599;Valdemaqueda;7.87;8.64;8.54;8.77;8.85;8.98;8.98;9.00;9.58;10.06;10.48;10.59;10.75;10.52;10.92;11.40;12.07;13.03;13.95;15.04;15.84;16.15;16.05;16.44;16.55;16.64;16.61;17.05;15.54;15.19;15.06;14.85;14.71;15.10;14.98;15.31;15.46;15.83;
Municipios;1603;Valdemorillo;24.09;25.12;25.45;26.62;27.48;27.94;29.48;30.86;34.07;39.45;42.57;42.66;50.39;56.10;62.16;69.18;75.89;83.88;91.72;99.26;104.85;110.10;116.22;117.88;119.38;122.95;125.26;127.67;128.41;129.64;129.58;130.99;130.78;133.31;136.02;141.15;143.02;145.24;
Municipios;1610;Valdemoro;236.93;256.95;265.83;279.21;289.84;288.97;277.35;280.76;292.04;313.47;327.46;330.84;360.53;398.32;439.92;482.65;532.13;584.08;636.12;687.48;755.72;828.47;913.13;977.41;1026.18;1065.04;1094.57;1114.23;1124.92;1134.09;1136.18;1151.56;1163.53;1182.80;1202.83;1213.12;1236.67;1270.53;
Municipios;1625;Valdeolmos-Alalpardo;20.93;22.99;24.93;28.84;30.93;33.28;40.82;42.20;46.60;52.13;56.83;60.63;61.98;64.37;66.23;67.31;70.63;75.00;78.81;83.58;89.14;94.89;104.63;113.25;122.77;129.88;138.23;140.43;142.60;146.31;149.98;150.99;156.13;159.88;163.59;166.45;170.31;175.30;
Municipios;1631;Valdepiélagos;17.50;17.84;18.07;17.78;17.73;17.73;18.58;18.81;18.64;18.69;18.52;18.58;17.61;17.84;17.33;17.39;17.50;19.03;21.42;22.27;23.41;23.75;24.15;25.51;28.42;30.56;32.26;32.43;31.81;31.98;32.43;33.16;32.43;32.99;34.69;34.97;35.31;35.54;
Municipios;1646;Valdetorres de Jarama;31.10;31.82;32.21;32.84;33.67;34.21;37.55;38.15;39.46;41.07;43.13;49.61;51.88;55.88;59.73;63.61;69.97;77.37;85.67;93.58;97.91;107.19;112.63;114.84;115.12;114.16;118.77;118.94;120.34;120.59;121.33;122.93;124.86;128.08;130.48;134.01;137.99;142.44;
Municipios;1659;Valdilecha;35.01;35.65;36.00;36.49;36.19;36.66;38.00;38.35;40.61;42.16;42.87;42.28;43.13;43.46;43.76;45.41;48.02;50.52;52.96;55.41;54.73;58.96;63.51;65.74;66.42;65.62;66.13;68.34;66.98;66.65;64.56;64.70;66.70;68.88;70.03;71.98;73.06;75.06;
Municipios;1662;Valverde de Alcalá;18.00;15.78;15.70;15.56;15.63;16.67;16.67;17.11;19.04;20.44;20.44;19.63;19.70;20.07;22.37;22.89;23.33;24.59;25.11;27.70;28.74;31.56;31.48;34.44;32.65;31.78;33.75;32.95;31.93;32.07;31.27;31.05;31.42;33.82;36.22;37.45;39.27;38.98;
Municipios;1678;Velilla de San Antonio;111.11;127.08;130.00;134.72;138.19;143.75;162.78;169.86;196.46;232.08;260.97;319.24;356.74;412.15;469.93;517.15;568.61;608.33;629.31;648.06;653.19;754.17;780.69;802.29;811.40;820.10;837.07;851.60;857.72;861.06;849.93;842.21;847.91;850.90;860.92;872.18;889.92;930.46;
Municipios;1684;Vellón (El);26.92;26.22;26.07;25.81;25.89;25.92;26.39;26.63;27.54;28.09;29.03;30.65;31.44;32.29;33.11;34.90;34.72;35.63;36.72;37.68;38.24;40.67;43.75;49.27;50.79;52.52;52.64;54.43;54.13;53.80;55.09;54.73;57.95;58.43;59.80;62.25;63.21;65.68;
Municipios;1697;Venturada;24.08;26.94;27.35;26.63;28.47;30.82;33.88;34.49;40.82;43.47;48.67;55.00;65.20;74.90;83.57;93.78;100.61;106.33;114.08;133.06;148.06;160.31;164.18;171.63;170.19;181.82;185.43;192.38;192.38;194.62;196.87;198.63;203.42;211.44;219.06;233.82;240.86;250.73;
Municipios;1718;Villa del Prado;37.40;39.77;40.61;41.48;41.48;41.93;41.96;41.98;43.56;45.19;47.22;47.93;48.58;48.19;50.15;52.37;55.48;61.02;64.78;69.52;73.83;74.07;78.85;81.22;83.59;83.51;84.01;84.10;84.15;82.96;81.43;81.97;82.90;84.34;86.16;87.63;91.48;93.82;
Municipios;1701;Villaconejos;87.76;87.91;87.85;88.24;88.48;88.45;87.82;87.24;86.55;87.73;88.36;88.15;86.36;86.88;86.97;89.27;90.06;92.09;91.45;90.27;93.03;93.70;95.73;102.70;104.60;106.04;104.66;104.99;103.54;102.28;100.63;100.63;101.02;101.77;102.79;103.27;103.42;104.90;
Municipios;1723;Villalbilla;40.23;41.76;44.10;45.75;47.23;51.21;53.76;57.66;68.96;77.49;86.65;103.64;101.85;110.92;120.12;132.80;148.50;169.19;203.38;218.09;224.31;231.30;245.43;257.89;282.81;301.41;317.11;335.34;343.20;355.73;366.33;375.52;386.55;399.71;414.52;433.35;456.25;483.87;
Municipios;1739;Villamanrique de Tajo;18.57;18.94;18.98;19.25;19.15;19.45;18.84;19.22;20.14;20.38;20.27;19.97;20.55;20.68;20.24;20.96;21.60;21.81;22.18;24.27;23.92;25.90;26.08;26.83;26.85;27.09;26.85;26.95;24.92;24.32;23.81;23.44;23.61;23.74;23.88;25.94;25.77;27.19;
Municipios;1744;Villamanta;16.16;16.81;17.04;16.88;16.96;17.35;19.10;19.45;20.86;21.85;22.79;23.76;23.53;23.82;24.90;26.35;27.50;28.29;29.35;32.22;33.39;34.74;37.04;38.68;39.20;39.90;39.60;39.74;39.63;39.91;39.47;39.38;39.54;40.39;41.18;41.86;43.04;43.98;
Municipios;1757;Villamantilla;12.04;12.17;12.08;12.33;12.54;12.54;12.46;12.50;13.17;13.38;13.50;14.08;14.38;13.83;13.92;14.04;15.13;17.33;20.54;22.63;23.75;27.17;31.79;35.75;39.77;45.49;49.42;51.71;51.84;53.97;55.72;57.73;59.31;60.19;61.90;63.28;65.37;66.17;
Municipios;1782;Villanueva de Perales;14.43;14.07;14.15;14.31;14.31;14.35;13.44;11.15;12.40;12.85;13.49;14.23;17.00;18.62;14.97;17.63;25.42;30.10;30.10;32.82;33.11;36.83;37.66;42.50;44.61;47.00;47.25;46.36;45.95;45.82;47.25;48.30;49.19;49.70;50.62;51.13;52.81;54.50;
Municipios;1760;Villanueva de la Cañada;69.97;89.46;93.17;104.55;113.91;122.82;137.88;131.95;150.03;172.92;192.35;226.73;292.44;319.42;306.76;327.48;346.96;358.88;378.17;403.55;424.33;455.07;470.63;481.49;496.44;513.51;529.61;538.49;541.16;553.32;563.70;584.08;603.62;616.41;635.67;645.39;656.37;674.76;
Municipios;1776;Villanueva del Pardillo;34.81;42.89;43.38;45.99;49.17;54.38;60.74;85.81;90.20;95.53;102.69;114.11;97.77;115.82;187.08;209.33;253.56;309.41;356.25;423.75;509.05;552.77;583.52;596.32;613.32;632.26;648.68;655.80;657.37;660.00;666.01;668.96;672.97;675.05;683.54;678.43;682.51;694.38;
Municipios;1795;Villar del Olmo;17.07;15.43;15.43;15.14;15.69;16.74;18.01;19.17;22.75;26.45;29.06;36.59;42.32;46.74;51.70;54.96;57.32;60.33;63.48;66.99;70.54;72.25;75.18;76.78;77.34;77.37;76.80;76.08;75.00;74.03;71.26;71.83;70.76;72.34;74.78;78.85;80.04;81.15;
Municipios;1809;Villarejo de Salvanés;37.94;38.20;38.41;38.88;39.33;39.84;41.75;42.23;43.01;43.80;44.38;45.40;45.83;47.06;47.64;48.51;49.50;50.78;52.54;54.63;56.60;57.57;60.87;62.82;62.09;61.97;62.57;62.05;61.31;61.20;61.00;60.84;61.22;61.59;62.41;63.36;63.90;64.79;
Municipios;1816;Villaviciosa de Odón;105.79;117.90;128.22;151.44;166.36;179.41;191.34;201.29;220.82;234.27;241.22;249.91;262.16;271.15;284.77;305.90;315.14;324.43;340.28;366.56;382.91;377.52;385.43;388.77;391.69;390.53;391.44;395.46;394.42;396.82;399.77;403.11;404.46;407.96;412.55;410.61;412.18;420.84;
Municipios;1821;Villavieja del Lozoya;6.97;6.60;6.55;6.60;6.43;6.26;6.64;6.64;6.76;7.02;6.93;7.56;7.23;7.23;7.64;7.94;7.85;8.37;8.41;8.28;9.18;10.90;11.16;11.07;10.90;12.36;11.71;11.88;11.80;12.01;11.58;11.45;11.07;10.85;11.24;12.01;12.61;13.60;
Municipios;1837;Zarzalejo;40.58;38.98;39.03;38.83;38.59;38.35;41.89;42.23;43.83;44.76;47.77;48.64;49.90;49.90;50.78;51.50;55.00;57.86;61.41;65.44;68.54;68.16;71.31;72.23;74.84;74.94;75.14;76.92;78.41;76.57;77.51;79.05;80.24;82.12;85.88;87.72;87.37;89.30;
Notas;
Año 1985. Rectificación del Padrón Municipal de Habitantes. Fecha de referencia 31 de diciembre.;
;
Año 1986. Padrón Municipal de Habitantes. Fecha de referencia 1 de abril.;
;
Años 1987, 1988, 1989 y 1990. Rectificación del Padrón Municipal de Habitantes. Fecha de referencia 31 de diciembre.;
;
Año 1991. Censo de Población. Fecha de referencia 1 de marzo.;
;
Años 1992, 1993, 1994 y 1995. Rectificación del Padrón Municipal de Habitantes. Fecha de referencia 31 de diciembre.;
;
Año 1996. Padrón Municipal de Habitantes. Fecha de referencia 1 de marzo.;
;
Año 1997. Rectificación del Padrón Municipal de Habitantes. Fecha de referencia 31 de diciembre.;
;
A partir de 1998 la fecha de referencia es siempre 1 de enero de cada año.;
;
Manzanares el Real: incluye 0,6 Kilómetros cuadrados de jurisdicción común con El Boalo.;
;
Navacerrada: incluye 5,2 Kilómetros cuadrados de jurisdicción común con Cercedilla.;
;
Tres Cantos se desagregó de Colmenar Viejo en marzo de 1991.;
;
A partir de 2021, datos del Censo anual de población.;
